Notes,Region,Region Code,State,State Code,Year,Year Code,Month,Month Code,Avg Daily Max Air Temperature (F),Avg Daily Min Air Temperature (F),Avg Daily Max Heat Index (F)
,Census Region 4: West,CENS-R4,Nevada,32,1996,1996,Jan,1,39.01,27.18,Missing
,Census Region 4: West,CENS-R4,Nevada,32,1996,1996,Feb,2,43.26,30.26,78.98
,Census Region 4: West,CENS-R4,Nevada,32,1996,1996,Mar,3,50.32,34.34,79.82
,Census Region 4: West,CENS-R4,Nevada,32,1996,1996,Apr,4,58.08,39.89,82.82
,Census Region 4: West,CENS-R4,Nevada,32,1996,1996,May,5,66.32,46.99,83.75
,Census Region 4: West,CENS-R4,Nevada,32,1996,1996,Jun,6,79.99,57.26,83.88
,Census Region 4: West,CENS-R4,Nevada,32,1996,1996,Jul,7,88.26,66.74,86.04
,Census Region 4: West,CENS-R4,Nevada,32,1996,1996,Aug,8,86.17,64.42,85.29
,Census Region 4: West,CENS-R4,Nevada,32,1996,1996,Sep,9,73.72,53.43,83
,Census Region 4: West,CENS-R4,Nevada,32,1996,1996,Oct,10,61.03,43.04,82.37
,Census Region 4: West,CENS-R4,Nevada,32,1996,1996,Nov,11,48.67,33.97,79.76
,Census Region 4: West,CENS-R4,Nevada,32,1996,1996,Dec,12,38.48,27.63,Missing
Total,Census Region 4: West,CENS-R4,Nevada,32,1996,1996,,,61.16,43.81,84.83
,Census Region 4: West,CENS-R4,Nevada,32,1997,1997,Jan,1,36.42,25.05,Missing
,Census Region 4: West,CENS-R4,Nevada,32,1997,1997,Feb,2,38.26,25.53,Missing
,Census Region 4: West,CENS-R4,Nevada,32,1997,1997,Mar,3,53.45,36.46,80.92
,Census Region 4: West,CENS-R4,Nevada,32,1997,1997,Apr,4,53.81,37.67,82.1
,Census Region 4: West,CENS-R4,Nevada,32,1997,1997,May,5,71.59,51.48,83.58
,Census Region 4: West,CENS-R4,Nevada,32,1997,1997,Jun,6,75.1,55.16,83.56
,Census Region 4: West,CENS-R4,Nevada,32,1997,1997,Jul,7,83.3,61.78,84.2
,Census Region 4: West,CENS-R4,Nevada,32,1997,1997,Aug,8,84.69,64.21,84.13
,Census Region 4: West,CENS-R4,Nevada,32,1997,1997,Sep,9,75.07,56.77,83.22
,Census Region 4: West,CENS-R4,Nevada,32,1997,1997,Oct,10,60.59,42.56,82.31
,Census Region 4: West,CENS-R4,Nevada,32,1997,1997,Nov,11,50.44,35.64,79.49
,Census Region 4: West,CENS-R4,Nevada,32,1997,1997,Dec,12,34.65,23.1,Missing
Total,Census Region 4: West,CENS-R4,Nevada,32,1997,1997,,,59.92,43.06,83.83
,Census Region 4: West,CENS-R4,Nevada,32,1998,1998,Jan,1,40.1,29.19,Missing
,Census Region 4: West,CENS-R4,Nevada,32,1998,1998,Feb,2,38.32,28.02,Missing
,Census Region 4: West,CENS-R4,Nevada,32,1998,1998,Mar,3,46.91,32.8,80.76
,Census Region 4: West,CENS-R4,Nevada,32,1998,1998,Apr,4,52.79,37.43,81.55
,Census Region 4: West,CENS-R4,Nevada,32,1998,1998,May,5,60.1,43.19,81.86
,Census Region 4: West,CENS-R4,Nevada,32,1998,1998,Jun,6,70.95,51.65,83.92
,Census Region 4: West,CENS-R4,Nevada,32,1998,1998,Jul,7,87.02,66.48,85.77
,Census Region 4: West,CENS-R4,Nevada,32,1998,1998,Aug,8,86.65,65.23,85.39
,Census Region 4: West,CENS-R4,Nevada,32,1998,1998,Sep,9,73.53,56.76,83.5
,Census Region 4: West,CENS-R4,Nevada,32,1998,1998,Oct,10,57.91,41.31,81.44
,Census Region 4: West,CENS-R4,Nevada,32,1998,1998,Nov,11,45.97,33.45,Missing
,Census Region 4: West,CENS-R4,Nevada,32,1998,1998,Dec,12,35.32,23.21,Missing
Total,Census Region 4: West,CENS-R4,Nevada,32,1998,1998,,,58.09,42.49,85.07
,Census Region 4: West,CENS-R4,Nevada,32,1999,1999,Jan,1,38.6,27.67,Missing
,Census Region 4: West,CENS-R4,Nevada,32,1999,1999,Feb,2,40.28,27.83,78.4
,Census Region 4: West,CENS-R4,Nevada,32,1999,1999,Mar,3,48.42,33.17,79.29
,Census Region 4: West,CENS-R4,Nevada,32,1999,1999,Apr,4,50.91,35.61,82.03
,Census Region 4: West,CENS-R4,Nevada,32,1999,1999,May,5,65.06,45.68,82.24
,Census Region 4: West,CENS-R4,Nevada,32,1999,1999,Jun,6,76.57,55.46,83.98
,Census Region 4: West,CENS-R4,Nevada,32,1999,1999,Jul,7,84.72,63.04,84.37
,Census Region 4: West,CENS-R4,Nevada,32,1999,1999,Aug,8,82.9,62.42,83.87
,Census Region 4: West,CENS-R4,Nevada,32,1999,1999,Sep,9,75.53,54.78,82.68
,Census Region 4: West,CENS-R4,Nevada,32,1999,1999,Oct,10,67,45.09,82.61
,Census Region 4: West,CENS-R4,Nevada,32,1999,1999,Nov,11,55.62,37.15,79.72
,Census Region 4: West,CENS-R4,Nevada,32,1999,1999,Dec,12,37.46,23.55,Missing
Total,Census Region 4: West,CENS-R4,Nevada,32,1999,1999,,,60.37,42.71,83.77
,Census Region 4: West,CENS-R4,Nevada,32,2000,2000,Jan,1,41.12,28.57,79.72
,Census Region 4: West,CENS-R4,Nevada,32,2000,2000,Feb,2,46.88,33.66,Missing
,Census Region 4: West,CENS-R4,Nevada,32,2000,2000,Mar,3,50.75,34.61,78.99
,Census Region 4: West,CENS-R4,Nevada,32,2000,2000,Apr,4,63.08,42.93,82.16
,Census Region 4: West,CENS-R4,Nevada,32,2000,2000,May,5,70.67,49.92,84.07
,Census Region 4: West,CENS-R4,Nevada,32,2000,2000,Jun,6,81.47,58.02,83.94
,Census Region 4: West,CENS-R4,Nevada,32,2000,2000,Jul,7,86.64,63.38,85.67
,Census Region 4: West,CENS-R4,Nevada,32,2000,2000,Aug,8,86.02,65.06,85.24
,Census Region 4: West,CENS-R4,Nevada,32,2000,2000,Sep,9,75.35,54.29,83.34
,Census Region 4: West,CENS-R4,Nevada,32,2000,2000,Oct,10,61.24,44.2,82.86
,Census Region 4: West,CENS-R4,Nevada,32,2000,2000,Nov,11,39.26,26.52,Missing
,Census Region 4: West,CENS-R4,Nevada,32,2000,2000,Dec,12,38.81,26.82,Missing
Total,Census Region 4: West,CENS-R4,Nevada,32,2000,2000,,,61.82,44.04,84.71
,Census Region 4: West,CENS-R4,Nevada,32,2001,2001,Jan,1,33.88,22.94,Missing
,Census Region 4: West,CENS-R4,Nevada,32,2001,2001,Feb,2,36.64,24.89,Missing
,Census Region 4: West,CENS-R4,Nevada,32,2001,2001,Mar,3,51.19,36.24,79.99
,Census Region 4: West,CENS-R4,Nevada,32,2001,2001,Apr,4,55.52,38.64,82.83
,Census Region 4: West,CENS-R4,Nevada,32,2001,2001,May,5,74.04,52.35,83.43
,Census Region 4: West,CENS-R4,Nevada,32,2001,2001,Jun,6,80.36,56.73,84.37
,Census Region 4: West,CENS-R4,Nevada,32,2001,2001,Jul,7,85.25,64.4,85
,Census Region 4: West,CENS-R4,Nevada,32,2001,2001,Aug,8,88.38,66.96,85.97
,Census Region 4: West,CENS-R4,Nevada,32,2001,2001,Sep,9,79.43,58.46,83
,Census Region 4: West,CENS-R4,Nevada,32,2001,2001,Oct,10,67.01,47.21,81.98
,Census Region 4: West,CENS-R4,Nevada,32,2001,2001,Nov,11,51.27,35.15,80.25
,Census Region 4: West,CENS-R4,Nevada,32,2001,2001,Dec,12,36.05,24.87,Missing
Total,Census Region 4: West,CENS-R4,Nevada,32,2001,2001,,,61.73,44.19,84.6
,Census Region 4: West,CENS-R4,Nevada,32,2002,2002,Jan,1,35.05,23.38,Missing
,Census Region 4: West,CENS-R4,Nevada,32,2002,2002,Feb,2,40.48,26.36,78.89
,Census Region 4: West,CENS-R4,Nevada,32,2002,2002,Mar,3,44.41,28.43,80.24
,Census Region 4: West,CENS-R4,Nevada,32,2002,2002,Apr,4,58.35,40.53,82.25
,Census Region 4: West,CENS-R4,Nevada,32,2002,2002,May,5,67.4,46.37,83.55
,Census Region 4: West,CENS-R4,Nevada,32,2002,2002,Jun,6,80.38,57.65,84.56
,Census Region 4: West,CENS-R4,Nevada,32,2002,2002,Jul,7,90.17,67.57,87.21
,Census Region 4: West,CENS-R4,Nevada,32,2002,2002,Aug,8,84.13,61.44,84.83
,Census Region 4: West,CENS-R4,Nevada,32,2002,2002,Sep,9,76.05,55.24,83.35
,Census Region 4: West,CENS-R4,Nevada,32,2002,2002,Oct,10,60.94,42.03,81.96
,Census Region 4: West,CENS-R4,Nevada,32,2002,2002,Nov,11,47.72,32.22,78.97
,Census Region 4: West,CENS-R4,Nevada,32,2002,2002,Dec,12,39.75,28.41,Missing
Total,Census Region 4: West,CENS-R4,Nevada,32,2002,2002,,,60.51,42.56,85.26
,Census Region 4: West,CENS-R4,Nevada,32,2003,2003,Jan,1,46.41,33.6,79.53
,Census Region 4: West,CENS-R4,Nevada,32,2003,2003,Feb,2,39.74,26.62,79.44
,Census Region 4: West,CENS-R4,Nevada,32,2003,2003,Mar,3,49.69,34.41,79.72
,Census Region 4: West,CENS-R4,Nevada,32,2003,2003,Apr,4,52.68,37.05,80.24
,Census Region 4: West,CENS-R4,Nevada,32,2003,2003,May,5,68.52,48.47,84.05
,Census Region 4: West,CENS-R4,Nevada,32,2003,2003,Jun,6,80.16,57.36,83.84
,Census Region 4: West,CENS-R4,Nevada,32,2003,2003,Jul,7,90.67,67.84,87.68
,Census Region 4: West,CENS-R4,Nevada,32,2003,2003,Aug,8,85.31,65.16,84.62
,Census Region 4: West,CENS-R4,Nevada,32,2003,2003,Sep,9,78.16,56.76,83.3
,Census Region 4: West,CENS-R4,Nevada,32,2003,2003,Oct,10,69.04,48.35,82.68
,Census Region 4: West,CENS-R4,Nevada,32,2003,2003,Nov,11,42.81,29.63,Missing
,Census Region 4: West,CENS-R4,Nevada,32,2003,2003,Dec,12,38.79,27.53,Missing
Total,Census Region 4: West,CENS-R4,Nevada,32,2003,2003,,,62,44.53,85.11
,Census Region 4: West,CENS-R4,Nevada,32,2004,2004,Jan,1,34.72,22.97,Missing
,Census Region 4: West,CENS-R4,Nevada,32,2004,2004,Feb,2,36.88,24.81,Missing
,Census Region 4: West,CENS-R4,Nevada,32,2004,2004,Mar,3,56.11,38.56,81.82
,Census Region 4: West,CENS-R4,Nevada,32,2004,2004,Apr,4,59.12,40.46,81.71
,Census Region 4: West,CENS-R4,Nevada,32,2004,2004,May,5,68.53,47.66,83.05
,Census Region 4: West,CENS-R4,Nevada,32,2004,2004,Jun,6,79.69,57.21,83.61
,Census Region 4: West,CENS-R4,Nevada,32,2004,2004,Jul,7,87.14,65.14,85.11
,Census Region 4: West,CENS-R4,Nevada,32,2004,2004,Aug,8,83.16,62.33,84.54
,Census Region 4: West,CENS-R4,Nevada,32,2004,2004,Sep,9,74.3,53.89,83.17
,Census Region 4: West,CENS-R4,Nevada,32,2004,2004,Oct,10,59.92,43.63,82.45
,Census Region 4: West,CENS-R4,Nevada,32,2004,2004,Nov,11,44.78,31.23,Missing
,Census Region 4: West,CENS-R4,Nevada,32,2004,2004,Dec,12,38.04,27.1,Missing
Total,Census Region 4: West,CENS-R4,Nevada,32,2004,2004,,,60.28,42.99,84.24
,Census Region 4: West,CENS-R4,Nevada,32,2005,2005,Jan,1,37.15,27.38,Missing
,Census Region 4: West,CENS-R4,Nevada,32,2005,2005,Feb,2,39.91,28.39,Missing
,Census Region 4: West,CENS-R4,Nevada,32,2005,2005,Mar,3,48.38,33.86,79.55
,Census Region 4: West,CENS-R4,Nevada,32,2005,2005,Apr,4,55.01,38.26,80.75
,Census Region 4: West,CENS-R4,Nevada,32,2005,2005,May,5,66.9,48.05,84.2
,Census Region 4: West,CENS-R4,Nevada,32,2005,2005,Jun,6,73.03,52.29,83.43
,Census Region 4: West,CENS-R4,Nevada,32,2005,2005,Jul,7,89.81,67.21,87.11
,Census Region 4: West,CENS-R4,Nevada,32,2005,2005,Aug,8,84.57,64.45,84.24
,Census Region 4: West,CENS-R4,Nevada,32,2005,2005,Sep,9,73.56,52.6,82.73
,Census Region 4: West,CENS-R4,Nevada,32,2005,2005,Oct,10,62.84,44.45,81.98
,Census Region 4: West,CENS-R4,Nevada,32,2005,2005,Nov,11,50.23,34.65,79.45
,Census Region 4: West,CENS-R4,Nevada,32,2005,2005,Dec,12,38.65,27.11,Missing
Total,Census Region 4: West,CENS-R4,Nevada,32,2005,2005,,,60.14,43.33,85.06
,Census Region 4: West,CENS-R4,Nevada,32,2006,2006,Jan,1,38.38,26.86,Missing
,Census Region 4: West,CENS-R4,Nevada,32,2006,2006,Feb,2,39.18,24.52,Missing
,Census Region 4: West,CENS-R4,Nevada,32,2006,2006,Mar,3,39.71,26.5,79.04
,Census Region 4: West,CENS-R4,Nevada,32,2006,2006,Apr,4,55.92,38.72,81.82
,Census Region 4: West,CENS-R4,Nevada,32,2006,2006,May,5,70.35,49.56,83.61
,Census Region 4: West,CENS-R4,Nevada,32,2006,2006,Jun,6,81.59,59.64,84.9
,Census Region 4: West,CENS-R4,Nevada,32,2006,2006,Jul,7,89.92,69.21,87.39
,Census Region 4: West,CENS-R4,Nevada,32,2006,2006,Aug,8,83.62,61.24,83.63
,Census Region 4: West,CENS-R4,Nevada,32,2006,2006,Sep,9,75.16,53.4,83.29
,Census Region 4: West,CENS-R4,Nevada,32,2006,2006,Oct,10,60.52,42.39,82.12
,Census Region 4: West,CENS-R4,Nevada,32,2006,2006,Nov,11,47.91,33.11,79.94
,Census Region 4: West,CENS-R4,Nevada,32,2006,2006,Dec,12,36,24.03,Missing
Total,Census Region 4: West,CENS-R4,Nevada,32,2006,2006,,,59.97,42.54,85.05
,Census Region 4: West,CENS-R4,Nevada,32,2007,2007,Jan,1,30.71,18.76,Missing
,Census Region 4: West,CENS-R4,Nevada,32,2007,2007,Feb,2,40.69,28.3,Missing
,Census Region 4: West,CENS-R4,Nevada,32,2007,2007,Mar,3,53.33,36.01,81.67
,Census Region 4: West,CENS-R4,Nevada,32,2007,2007,Apr,4,59.47,40.81,82.9
,Census Region 4: West,CENS-R4,Nevada,32,2007,2007,May,5,70.04,48.3,83.07
,Census Region 4: West,CENS-R4,Nevada,32,2007,2007,Jun,6,80.77,56.81,84.15
,Census Region 4: West,CENS-R4,Nevada,32,2007,2007,Jul,7,90.62,67.37,87.41
,Census Region 4: West,CENS-R4,Nevada,32,2007,2007,Aug,8,86.44,65.04,84.98
,Census Region 4: West,CENS-R4,Nevada,32,2007,2007,Sep,9,74.18,53.37,84.5
,Census Region 4: West,CENS-R4,Nevada,32,2007,2007,Oct,10,60.99,41.67,81.74
,Census Region 4: West,CENS-R4,Nevada,32,2007,2007,Nov,11,49.94,33.63,80.26
,Census Region 4: West,CENS-R4,Nevada,32,2007,2007,Dec,12,33,21.6,Missing
Total,Census Region 4: West,CENS-R4,Nevada,32,2007,2007,,,60.96,42.72,85.34
,Census Region 4: West,CENS-R4,Nevada,32,2008,2008,Jan,1,32.28,20.41,Missing
,Census Region 4: West,CENS-R4,Nevada,32,2008,2008,Feb,2,38.56,25.24,Missing
,Census Region 4: West,CENS-R4,Nevada,32,2008,2008,Mar,3,46.21,30.35,79.42
,Census Region 4: West,CENS-R4,Nevada,32,2008,2008,Apr,4,54.55,35.16,81.68
,Census Region 4: West,CENS-R4,Nevada,32,2008,2008,May,5,65.06,44.64,82.94
,Census Region 4: West,CENS-R4,Nevada,32,2008,2008,Jun,6,77.77,54.37,84.43
,Census Region 4: West,CENS-R4,Nevada,32,2008,2008,Jul,7,88.29,65.06,85.59
,Census Region 4: West,CENS-R4,Nevada,32,2008,2008,Aug,8,86.61,64,85.17
,Census Region 4: West,CENS-R4,Nevada,32,2008,2008,Sep,9,77.57,55.39,82.95
,Census Region 4: West,CENS-R4,Nevada,32,2008,2008,Oct,10,62.74,43.35,82.16
,Census Region 4: West,CENS-R4,Nevada,32,2008,2008,Nov,11,52.5,36.72,81.64
,Census Region 4: West,CENS-R4,Nevada,32,2008,2008,Dec,12,35.64,22.72,Missing
Total,Census Region 4: West,CENS-R4,Nevada,32,2008,2008,,,59.87,41.5,84.69
,Census Region 4: West,CENS-R4,Nevada,32,2009,2009,Jan,1,36.94,24.97,Missing
,Census Region 4: West,CENS-R4,Nevada,32,2009,2009,Feb,2,40.63,28.09,Missing
,Census Region 4: West,CENS-R4,Nevada,32,2009,2009,Mar,3,47,30.73,80.07
,Census Region 4: West,CENS-R4,Nevada,32,2009,2009,Apr,4,55.59,36.85,82.34
,Census Region 4: West,CENS-R4,Nevada,32,2009,2009,May,5,71.91,51.31,83.32
,Census Region 4: West,CENS-R4,Nevada,32,2009,2009,Jun,6,73.63,54.47,84.01
,Census Region 4: West,CENS-R4,Nevada,32,2009,2009,Jul,7,87,65.2,86.06
,Census Region 4: West,CENS-R4,Nevada,32,2009,2009,Aug,8,83.52,61.46,84.75
,Census Region 4: West,CENS-R4,Nevada,32,2009,2009,Sep,9,80.3,58.31,82.99
,Census Region 4: West,CENS-R4,Nevada,32,2009,2009,Oct,10,58.27,39.17,81.89
,Census Region 4: West,CENS-R4,Nevada,32,2009,2009,Nov,11,48.34,31.8,80.36
,Census Region 4: West,CENS-R4,Nevada,32,2009,2009,Dec,12,31.4,19.2,Missing
Total,Census Region 4: West,CENS-R4,Nevada,32,2009,2009,,,59.64,41.87,84.52
,Census Region 4: West,CENS-R4,Nevada,32,2010,2010,Jan,1,36.59,26.03,Missing
,Census Region 4: West,CENS-R4,Nevada,32,2010,2010,Feb,2,40.05,28.38,Missing
,Census Region 4: West,CENS-R4,Nevada,32,2010,2010,Mar,3,47.51,31.72,79.34
,Census Region 4: West,CENS-R4,Nevada,32,2010,2010,Apr,4,53.93,36.12,81.24
,Census Region 4: West,CENS-R4,Nevada,32,2010,2010,May,5,59.52,40.38,82.45
,Census Region 4: West,CENS-R4,Nevada,32,2010,2010,Jun,6,76.49,54.05,84.54
,Census Region 4: West,CENS-R4,Nevada,32,2010,2010,Jul,7,87.21,64.08,85.9
,Census Region 4: West,CENS-R4,Nevada,32,2010,2010,Aug,8,83.05,60.64,84.65
,Census Region 4: West,CENS-R4,Nevada,32,2010,2010,Sep,9,78.41,54.92,83.23
,Census Region 4: West,CENS-R4,Nevada,32,2010,2010,Oct,10,62.56,45.82,82.4
,Census Region 4: West,CENS-R4,Nevada,32,2010,2010,Nov,11,44.13,29.31,80.38
,Census Region 4: West,CENS-R4,Nevada,32,2010,2010,Dec,12,39.66,29.14,Missing
Total,Census Region 4: West,CENS-R4,Nevada,32,2010,2010,,,59.2,41.8,84.68
,Census Region 4: West,CENS-R4,Nevada,32,2011,2011,Jan,1,35.77,23.85,Missing
,Census Region 4: West,CENS-R4,Nevada,32,2011,2011,Feb,2,36.48,23.06,Missing
,Census Region 4: West,CENS-R4,Nevada,32,2011,2011,Mar,3,46.67,31.91,80.16
,Census Region 4: West,CENS-R4,Nevada,32,2011,2011,Apr,4,52.29,35.24,81.63
,Census Region 4: West,CENS-R4,Nevada,32,2011,2011,May,5,60.86,41.48,83.05
,Census Region 4: West,CENS-R4,Nevada,32,2011,2011,Jun,6,73.96,51.6,84.17
,Census Region 4: West,CENS-R4,Nevada,32,2011,2011,Jul,7,85.39,62.43,84.61
,Census Region 4: West,CENS-R4,Nevada,32,2011,2011,Aug,8,86.72,63.7,84.76
,Census Region 4: West,CENS-R4,Nevada,32,2011,2011,Sep,9,79.35,58.27,82.71
,Census Region 4: West,CENS-R4,Nevada,32,2011,2011,Oct,10,62.79,44.26,82.16
,Census Region 4: West,CENS-R4,Nevada,32,2011,2011,Nov,11,43.85,29.45,79.44
,Census Region 4: West,CENS-R4,Nevada,32,2011,2011,Dec,12,34.84,21.79,Missing
Total,Census Region 4: West,CENS-R4,Nevada,32,2011,2011,,,58.38,40.7,84.18
Total,Census Region 4: West,CENS-R4,Nevada,32,,,,,60.29,43,84.49
,Census Region 4: West,CENS-R4,New Mexico,35,1979,1979,Jan,1,37.83,23.25,Missing
,Census Region 4: West,CENS-R4,New Mexico,35,1979,1979,Feb,2,46.73,29.84,78.61
,Census Region 4: West,CENS-R4,New Mexico,35,1979,1979,Mar,3,54.33,35.86,78.67
,Census Region 4: West,CENS-R4,New Mexico,35,1979,1979,Apr,4,65.34,44.2,80.46
,Census Region 4: West,CENS-R4,New Mexico,35,1979,1979,May,5,72.07,51.3,81.71
,Census Region 4: West,CENS-R4,New Mexico,35,1979,1979,Jun,6,82.24,60.56,85.62
,Census Region 4: West,CENS-R4,New Mexico,35,1979,1979,Jul,7,88.01,67.64,87.52
,Census Region 4: West,CENS-R4,New Mexico,35,1979,1979,Aug,8,83.29,63.97,84.96
,Census Region 4: West,CENS-R4,New Mexico,35,1979,1979,Sep,9,80.15,59.7,84.14
,Census Region 4: West,CENS-R4,New Mexico,35,1979,1979,Oct,10,72.62,50.35,82.16
,Census Region 4: West,CENS-R4,New Mexico,35,1979,1979,Nov,11,50.24,32.14,Missing
,Census Region 4: West,CENS-R4,New Mexico,35,1979,1979,Dec,12,48.53,31.02,Missing
Total,Census Region 4: West,CENS-R4,New Mexico,35,1979,1979,,,65.22,45.91,84.99
,Census Region 4: West,CENS-R4,New Mexico,35,1980,1980,Jan,1,45.83,30.67,Missing
,Census Region 4: West,CENS-R4,New Mexico,35,1980,1980,Feb,2,49.32,32.07,Missing
,Census Region 4: West,CENS-R4,New Mexico,35,1980,1980,Mar,3,53.56,34.56,78.51
,Census Region 4: West,CENS-R4,New Mexico,35,1980,1980,Apr,4,62.1,41.45,80.29
,Census Region 4: West,CENS-R4,New Mexico,35,1980,1980,May,5,71.26,50.71,82.01
,Census Region 4: West,CENS-R4,New Mexico,35,1980,1980,Jun,6,88.85,65.13,88.17
,Census Region 4: West,CENS-R4,New Mexico,35,1980,1980,Jul,7,91.15,69.78,88.69
,Census Region 4: West,CENS-R4,New Mexico,35,1980,1980,Aug,8,85.2,65.85,86.14
,Census Region 4: West,CENS-R4,New Mexico,35,1980,1980,Sep,9,79.39,59.91,83.63
,Census Region 4: West,CENS-R4,New Mexico,35,1980,1980,Oct,10,66.08,45.95,81.5
,Census Region 4: West,CENS-R4,New Mexico,35,1980,1980,Nov,11,54.28,35.7,79.03
,Census Region 4: West,CENS-R4,New Mexico,35,1980,1980,Dec,12,52.2,34.01,Missing
Total,Census Region 4: West,CENS-R4,New Mexico,35,1980,1980,,,66.65,47.19,86.44
,Census Region 4: West,CENS-R4,New Mexico,35,1981,1981,Jan,1,46.36,31.36,Missing
,Census Region 4: West,CENS-R4,New Mexico,35,1981,1981,Feb,2,51.85,32.94,Missing
,Census Region 4: West,CENS-R4,New Mexico,35,1981,1981,Mar,3,53.86,36.16,78.78
,Census Region 4: West,CENS-R4,New Mexico,35,1981,1981,Apr,4,68.91,47.14,81.44
,Census Region 4: West,CENS-R4,New Mexico,35,1981,1981,May,5,73.19,52.48,81.47
,Census Region 4: West,CENS-R4,New Mexico,35,1981,1981,Jun,6,86.86,64.13,87.01
,Census Region 4: West,CENS-R4,New Mexico,35,1981,1981,Jul,7,87.84,68.63,87.28
,Census Region 4: West,CENS-R4,New Mexico,35,1981,1981,Aug,8,84.29,65.6,85.09
,Census Region 4: West,CENS-R4,New Mexico,35,1981,1981,Sep,9,78.76,59.5,83.04
,Census Region 4: West,CENS-R4,New Mexico,35,1981,1981,Oct,10,66.11,47.63,80.84
,Census Region 4: West,CENS-R4,New Mexico,35,1981,1981,Nov,11,59.58,39.78,79.13
,Census Region 4: West,CENS-R4,New Mexico,35,1981,1981,Dec,12,50.75,32.5,Missing
Total,Census Region 4: West,CENS-R4,New Mexico,35,1981,1981,,,67.42,48.23,85.34
,Census Region 4: West,CENS-R4,New Mexico,35,1982,1982,Jan,1,44,27.84,Missing
,Census Region 4: West,CENS-R4,New Mexico,35,1982,1982,Feb,2,46.94,30.61,79.08
,Census Region 4: West,CENS-R4,New Mexico,35,1982,1982,Mar,3,55.93,37.17,80.16
,Census Region 4: West,CENS-R4,New Mexico,35,1982,1982,Apr,4,64.61,43.57,80.51
,Census Region 4: West,CENS-R4,New Mexico,35,1982,1982,May,5,73.1,51.43,81.93
,Census Region 4: West,CENS-R4,New Mexico,35,1982,1982,Jun,6,83.55,60.89,84.97
,Census Region 4: West,CENS-R4,New Mexico,35,1982,1982,Jul,7,87.19,67.03,86.66
,Census Region 4: West,CENS-R4,New Mexico,35,1982,1982,Aug,8,85.69,67.62,86.19
,Census Region 4: West,CENS-R4,New Mexico,35,1982,1982,Sep,9,78.92,60.32,84.18
,Census Region 4: West,CENS-R4,New Mexico,35,1982,1982,Oct,10,66.49,45.93,81.34
,Census Region 4: West,CENS-R4,New Mexico,35,1982,1982,Nov,11,52.32,35.86,78.5
,Census Region 4: West,CENS-R4,New Mexico,35,1982,1982,Dec,12,42.26,28.44,Missing
Total,Census Region 4: West,CENS-R4,New Mexico,35,1982,1982,,,65.18,46.48,85.13
,Census Region 4: West,CENS-R4,New Mexico,35,1983,1983,Jan,1,42.24,28.5,Missing
,Census Region 4: West,CENS-R4,New Mexico,35,1983,1983,Feb,2,46.32,31.62,Missing
,Census Region 4: West,CENS-R4,New Mexico,35,1983,1983,Mar,3,53.55,36.56,80
,Census Region 4: West,CENS-R4,New Mexico,35,1983,1983,Apr,4,56.45,37.88,79.94
,Census Region 4: West,CENS-R4,New Mexico,35,1983,1983,May,5,71.29,49.9,82.09
,Census Region 4: West,CENS-R4,New Mexico,35,1983,1983,Jun,6,81.98,59.83,84.63
,Census Region 4: West,CENS-R4,New Mexico,35,1983,1983,Jul,7,87.44,66.88,86.53
,Census Region 4: West,CENS-R4,New Mexico,35,1983,1983,Aug,8,86.08,67.26,85.86
,Census Region 4: West,CENS-R4,New Mexico,35,1983,1983,Sep,9,82.09,62.18,85.12
,Census Region 4: West,CENS-R4,New Mexico,35,1983,1983,Oct,10,67.75,49.74,81.46
,Census Region 4: West,CENS-R4,New Mexico,35,1983,1983,Nov,11,53.85,36.95,80.38
,Census Region 4: West,CENS-R4,New Mexico,35,1983,1983,Dec,12,42.55,26.57,Missing
Total,Census Region 4: West,CENS-R4,New Mexico,35,1983,1983,,,64.4,46.24,85.23
,Census Region 4: West,CENS-R4,New Mexico,35,1984,1984,Jan,1,41.32,26.51,Missing
,Census Region 4: West,CENS-R4,New Mexico,35,1984,1984,Feb,2,47.87,30.03,Missing
,Census Region 4: West,CENS-R4,New Mexico,35,1984,1984,Mar,3,55.17,35.89,79.25
,Census Region 4: West,CENS-R4,New Mexico,35,1984,1984,Apr,4,61.53,40.64,80.27
,Census Region 4: West,CENS-R4,New Mexico,35,1984,1984,May,5,77.93,54.75,83.69
,Census Region 4: West,CENS-R4,New Mexico,35,1984,1984,Jun,6,82.21,62.38,84.45
,Census Region 4: West,CENS-R4,New Mexico,35,1984,1984,Jul,7,86.39,66.94,85.73
,Census Region 4: West,CENS-R4,New Mexico,35,1984,1984,Aug,8,82.94,65.67,84.7
,Census Region 4: West,CENS-R4,New Mexico,35,1984,1984,Sep,9,78.25,57.89,83.35
,Census Region 4: West,CENS-R4,New Mexico,35,1984,1984,Oct,10,60.55,45.02,79.98
,Census Region 4: West,CENS-R4,New Mexico,35,1984,1984,Nov,11,53.95,36.65,Missing
,Census Region 4: West,CENS-R4,New Mexico,35,1984,1984,Dec,12,45.25,31.84,Missing
Total,Census Region 4: West,CENS-R4,New Mexico,35,1984,1984,,,64.49,46.24,84.5
,Census Region 4: West,CENS-R4,New Mexico,35,1985,1985,Jan,1,38.8,26.39,Missing
,Census Region 4: West,CENS-R4,New Mexico,35,1985,1985,Feb,2,43.78,28.52,Missing
,Census Region 4: West,CENS-R4,New Mexico,35,1985,1985,Mar,3,54.56,37.38,80.04
