,FIPS,County,State,State Abbreviation,2010 Census,2011 Estimate,2012 Estimate,2013 Estimate,2014 Estimate,2015 Estimate,2016 Estimate,2017 Estimate
1173,22121,west baton rouge,louisiana,LA,23788,24097,24146,24632,25187,25570,25937,26265
1174,22123,west carroll,louisiana,LA,11604,11516,11499,11454,11527,11282,11128,10981
1175,22125,west feliciana,louisiana,LA,15625,15504,15463,15448,15368,15357,15325,15380
1176,22127,winn,louisiana,LA,15313,15148,15101,14849,14819,14643,14533,14311
1177,23001,androscoggin,maine,ME,107702,107395,107495,107271,107290,107104,107269,107651
1178,23003,aroostook,maine,ME,71870,71373,70771,70094,69513,68824,68116,67653
1179,23005,cumberland,maine,ME,281674,282599,283837,285624,287477,289361,290905,292500
1180,23007,franklin,maine,ME,30768,30731,30651,30519,30236,30072,30071,29988
1181,23009,hancock,maine,ME,54418,54523,54510,54622,54519,54304,54398,54497
1182,23011,kennebec,maine,ME,122151,121765,121607,121171,121144,120983,121328,121821
1183,23013,knox,maine,ME,39736,39664,39621,39633,39746,39675,39655,39790
1184,23015,lincoln,maine,ME,34457,34274,34169,34102,34038,33770,33993,34204
1185,23017,oxford,maine,ME,57833,57755,57471,57326,57223,57068,57096,57439
1186,23019,penobscot,maine,ME,153923,153713,153372,153075,152941,151934,151515,151957
1187,23021,piscataquis,maine,ME,17535,17360,17263,17176,17040,16935,16876,16773
1188,23023,sagadahoc,maine,ME,35293,35123,35122,35029,35079,35113,35133,35392
1189,23025,somerset,maine,ME,52228,51925,51810,51701,51236,50745,50663,50626
1190,23027,waldo,maine,ME,38786,38846,38938,39010,39000,39134,39425,39832
1191,23029,washington,maine,ME,32856,32715,32551,32276,31928,31747,31566,31593
1192,23031,york,maine,ME,197131,198207,198913,199346,200493,201018,202223,204191
1193,24001,allegany,maryland,MD,75087,74585,73962,73604,73045,72498,72194,71615
1194,24003,anne arundel,maryland,MD,537656,544973,550636,556007,560452,564390,568916,573235
1195,24005,baltimore,maryland,MD,805029,813280,818583,823364,826545,829379,831431,832468
1196,24009,calvert,maryland,MD,88737,89322,89722,90455,90567,90495,91099,91502
1197,24011,caroline,maryland,MD,33066,32898,32643,32666,32558,32620,32887,33193
1198,24013,carroll,maryland,MD,167134,167019,167030,167211,167329,167136,167140,167781
1199,24015,cecil,maryland,MD,101108,101585,101767,101931,102249,102452,102701,102746
1200,24017,charles,maryland,MD,146551,149207,150689,152722,154462,155793,157430,159700
1201,24019,dorchester,maryland,MD,32618,32700,32475,32575,32513,32411,32267,32162
1202,24021,frederick,maryland,MD,233385,237370,239770,241363,243776,245482,247881,252022
1203,24023,garrett,maryland,MD,30097,30137,29954,29954,29635,29416,29344,29233
1204,24025,harford,maryland,MD,244826,246730,248585,248969,249430,249661,250439,252160
1205,24027,howard,maryland,MD,287085,293858,299552,304210,307784,312400,316966,321113
1206,24029,kent,maryland,MD,20197,20250,19977,19822,19774,19696,19654,19384
1207,24031,montgomery,maryland,MD,971777,993326,1007488,1019291,1030188,1039370,1048332,1058810
1208,24033,prince george's,maryland,MD,863420,874599,882851,891968,901644,908282,911154,912756
1209,24035,queen anne's,maryland,MD,47798,48270,48512,48545,48822,49039,49178,49770
1210,24037,st. mary's,maryland,MD,105151,107585,108831,109275,110016,111100,111835,112667
1211,24039,somerset,maryland,MD,26470,26263,26042,25975,25588,25692,25833,25918
1212,24041,talbot,maryland,MD,37782,37949,37991,37910,37582,37507,37204,37103
1213,24043,washington,maryland,MD,147430,148755,149057,149045,149097,149198,149810,150578
1214,24045,wicomico,maryland,MD,98733,100110,100597,100957,101546,102058,102585,102923
1215,24047,worcester,maryland,MD,51454,51505,51579,51555,51581,51455,51514,51690
1216,24510,baltimore city,maryland,MD,620961,620839,623387,623280,624062,623031,616958,611648
1217,25001,barnstable,massachusetts,MA,215888,215340,214787,214566,214279,213773,213440,213444
1218,25003,berkshire,massachusetts,MA,131219,130488,130154,129313,128645,127628,126858,126313
1219,25005,bristol,massachusetts,MA,548285,549368,551250,552654,555391,557239,558312,561483
1220,25007,dukes,massachusetts,MA,16535,16695,16829,17163,17300,17277,17312,17325
1221,25009,essex,massachusetts,MA,743159,751490,757162,764557,771468,777438,780633,785205
1222,25011,franklin,massachusetts,MA,71372,71658,71631,71311,71195,70803,70618,70702
1223,25013,hampden,massachusetts,MA,463490,466062,466788,467675,469612,469832,469003,469818
1224,25015,hampshire,massachusetts,MA,158080,160095,160327,160762,160867,160864,161658,161834
1225,25017,middlesex,massachusetts,MA,1503085,1524191,1541428,1559027,1573084,1584914,1594314,1602947
1226,25019,nantucket,massachusetts,MA,10172,10124,10300,10548,10795,10901,11089,11229
1227,25021,norfolk,massachusetts,MA,670850,677821,682754,688401,691928,694475,696818,700322
1228,25023,plymouth,massachusetts,MA,494919,498198,499495,502921,506496,509193,511820,515142
1229,25025,suffolk,massachusetts,MA,722023,736664,749957,761391,771603,781326,791165,797939
1230,25027,worcester,massachusetts,MA,798552,803984,806765,810849,815262,818339,820681,826116
1231,26001,alcona,michigan,MI,10942,10739,10570,10550,10449,10332,10383,10351
1232,26003,alger,michigan,MI,9601,9513,9442,9431,9356,9246,9115,9121
1233,26005,allegan,michigan,MI,111408,111137,111448,111946,113290,114085,114955,116447
1234,26007,alpena,michigan,MI,29598,29336,29161,28953,28874,28705,28657,28462
1235,26009,antrim,michigan,MI,23580,23318,23246,23123,23147,23035,23066,23292
1236,26011,arenac,michigan,MI,15899,15628,15497,15409,15313,15297,15127,15045
1237,26013,baraga,michigan,MI,8860,8829,8721,8710,8640,8575,8536,8441
1238,26015,barry,michigan,MI,59173,58911,59011,59076,59274,59389,59712,60586
1239,26017,bay,michigan,MI,107771,107382,106930,106761,106025,105244,104481,104239
1240,26019,benzie,michigan,MI,17525,17391,17331,17351,17473,17391,17524,17573
1241,26021,berrien,michigan,MI,156813,156792,156421,155847,155677,154802,154157,154259
1242,26023,branch,michigan,MI,45248,43913,43769,43554,43690,43604,43457,43410
1243,26025,calhoun,michigan,MI,136146,135039,134605,134572,134602,134154,134178,134128
1244,26027,cass,michigan,MI,52293,52187,51787,51567,51534,51295,51209,51381
1245,26029,charlevoix,michigan,MI,25949,26083,26162,26217,26167,26155,26122,26139
1246,26031,cheboygan,michigan,MI,26152,25884,25743,25575,25637,25392,25404,25369
1247,26033,chippewa,michigan,MI,38520,38862,38957,38529,38212,37965,37696,37711
1248,26035,clare,michigan,MI,30926,30997,30792,30592,30724,30608,30406,30653
1249,26037,clinton,michigan,MI,75382,75881,76127,76757,76906,76967,77530,78443
1250,26039,crawford,michigan,MI,14074,14033,13946,13873,13736,13850,13739,13907
1251,26041,delta,michigan,MI,37069,36940,36833,36798,36575,36412,36225,35965
1252,26043,dickinson,michigan,MI,26168,26060,26165,26005,25890,25647,25515,25415
1253,26045,eaton,michigan,MI,107759,107854,107902,108145,108475,108435,108847,109027
1254,26047,emmet,michigan,MI,32694,32731,32792,32929,32953,32899,32916,33193
1255,26049,genesee,michigan,MI,425790,421901,418054,415489,412673,410249,408607,407385
1256,26051,gladwin,michigan,MI,25692,25863,25530,25552,25485,25206,25144,25234
1257,26053,gogebic,michigan,MI,16427,16115,16037,15903,15754,15539,15349,15342
1258,26055,grand traverse,michigan,MI,86986,88324,89170,90062,90816,91511,91914,91807
1259,26057,gratiot,michigan,MI,42476,42102,41955,41901,41438,41308,40932,41018
1260,26059,hillsdale,michigan,MI,46688,46590,46255,46122,45916,45860,45767,45879
1261,26061,houghton,michigan,MI,36628,36729,36655,36557,36347,36169,36287,36305
1262,26063,huron,michigan,MI,33118,32758,32438,32236,32026,31755,31451,31280
1263,26065,ingham,michigan,MI,280895,282249,282631,282926,284204,285674,287933,290186
1264,26067,ionia,michigan,MI,63905,63853,63873,63982,64229,64051,64182,64291
1265,26069,iosco,michigan,MI,25887,25586,25442,25414,25413,25325,25271,25162
1266,26071,iron,michigan,MI,11817,11761,11562,11495,11341,11315,11182,11124
1267,26073,isabella,michigan,MI,70311,70556,70571,70093,69933,70637,71133,71063
1268,26075,jackson,michigan,MI,160248,159625,159908,159558,159343,159191,158215,158640
1269,26077,kalamazoo,michigan,MI,250331,252430,255085,256956,258626,259525,261056,262985
1270,26079,kalkaska,michigan,MI,17153,17162,17090,17278,17349,17230,17300,17634
1271,26081,kent,michigan,MI,602622,608174,615122,623457,630413,636508,642909,648594
1272,26083,keweenaw,michigan,MI,2156,2178,2166,2141,2173,2122,2139,2105
1273,26085,lake,michigan,MI,11539,11454,11458,11390,11390,11693,11861,12013
1274,26087,lapeer,michigan,MI,88319,88052,88133,88216,88142,88350,88141,88174
1275,26089,leelanau,michigan,MI,21708,21420,21365,21464,21583,21624,21493,21657
1276,26091,lenawee,michigan,MI,99892,99323,98978,98766,98692,98334,98510,98623
1277,26093,livingston,michigan,MI,180967,181997,182734,184143,185464,187114,188358,189651
1278,26095,luce,michigan,MI,6631,6519,6475,6499,6408,6423,6341,6358
1279,26097,mackinac,michigan,MI,11113,11012,11066,10999,10981,10796,10694,10712
1280,26099,macomb,michigan,MI,840978,843535,848752,855749,861487,863979,867503,871375
1281,26101,manistee,michigan,MI,24733,24772,24659,24460,24395,24440,24438,24427
1282,26103,marquette,michigan,MI,67077,67446,67810,67750,67734,67280,66461,66502
1283,26105,mason,michigan,MI,28705,28633,28643,28647,28711,28721,28846,29073
1284,26107,mecosta,michigan,MI,42798,43424,43457,43205,43148,42987,43172,43391
1285,26109,menominee,michigan,MI,24029,23862,23716,23709,23508,23460,23221,23046
1286,26111,midland,michigan,MI,83629,83759,83650,83549,83421,83630,83433,83411
1287,26113,missaukee,michigan,MI,14849,14892,14990,15042,14963,14874,15032,14998
1288,26115,monroe,michigan,MI,152021,151453,150737,150057,149796,149369,149223,149649
1289,26117,montcalm,michigan,MI,63342,63245,63069,62765,62772,62728,62963,63550
1290,26119,montmorency,michigan,MI,9765,9628,9517,9382,9323,9289,9206,9250
1291,26121,muskegon,michigan,MI,172188,169975,170087,172196,172171,172373,173102,173693
1292,26123,newaygo,michigan,MI,48460,48310,47859,47844,47759,47863,47788,48242
1293,26125,oakland,michigan,MI,1202362,1211346,1221410,1232456,1239248,1240999,1245762,1250836
1294,26127,oceana,michigan,MI,26570,26450,26276,26264,26313,26287,26281,26442
1295,26129,ogemaw,michigan,MI,21699,21495,21365,21167,20961,20883,20902,20981
1296,26131,ontonagon,michigan,MI,6780,6626,6411,6320,6189,6037,5931,5881
1297,26133,osceola,michigan,MI,23528,23468,23319,23310,23198,23167,23171,23260
1298,26135,oscoda,michigan,MI,8640,8615,8576,8371,8316,8282,8262,8287
1299,26137,otsego,michigan,MI,24164,24095,24014,24046,24076,24188,24385,24538
1300,26139,ottawa,michigan,MI,263801,266770,270411,273848,277303,280439,283242,286383
1301,26141,presque isle,michigan,MI,13376,13146,13077,13003,12954,12796,12725,12791
1302,26143,roscommon,michigan,MI,24449,24311,24161,24002,24010,23914,23847,23895
1303,26145,saginaw,michigan,MI,200169,198833,198250,196645,195055,193097,192285,191934
1304,26147,st. clair,michigan,MI,163040,161524,160544,160187,160018,159742,159507,159350
1305,26149,st. joseph,michigan,MI,61295,61047,60938,60929,60959,60785,60832,60947
1306,26151,sanilac,michigan,MI,43114,42704,42305,41900,41659,41454,41392,41269
1307,26153,schoolcraft,michigan,MI,8485,8474,8347,8261,8139,8127,7990,8049
1308,26155,shiawassee,michigan,MI,70648,69965,69299,68868,68770,68458,68541,68446
1309,26157,tuscola,michigan,MI,55729,55397,54702,54212,53918,53717,53235,52764
1310,26159,van buren,michigan,MI,76258,75922,75223,75228,75153,75013,75201,75353
1311,26161,washtenaw,michigan,MI,344791,349102,351333,354714,358635,361815,364752,367627
1312,26163,wayne,michigan,MI,1820584,1802164,1794073,1777790,1769007,1762098,1756598,1753616
1313,26165,wexford,michigan,MI,32735,32638,32519,32474,32848,32886,33090,33276
1314,27001,aitkin,minnesota,MN,16202,16177,16044,15881,15856,15862,15776,15829
1315,27003,anoka,minnesota,MN,330844,332873,336135,339235,342088,344514,347095,351373
1316,27005,becker,minnesota,MN,32504,32760,32986,33182,33261,33456,33752,34098
1317,27007,beltrami,minnesota,MN,44442,45037,45133,45481,45629,45600,46011,46513
1318,27009,benton,minnesota,MN,38451,38730,38672,38980,39100,39315,39468,39937
1319,27011,big stone,minnesota,MN,5269,5207,5134,5070,5089,4996,5012,5026
1320,27013,blue earth,minnesota,MN,64013,64344,64968,64755,65268,65595,66244,66973
1321,27015,brown,minnesota,MN,25893,25653,25410,25266,25264,25228,25262,25194
1322,27017,carlton,minnesota,MN,35386,35431,35265,35265,35353,35379,35544,35498
1323,27019,carver,minnesota,MN,91042,92804,93859,95610,97343,98596,100327,102119
1324,27021,cass,minnesota,MN,28567,28380,28405,28477,28543,28677,29000,29355
1325,27023,chippewa,minnesota,MN,12441,12310,12117,12070,12048,12065,12036,11980
1326,27025,chisago,minnesota,MN,53887,53746,53458,53655,53797,54123,54600,55308
1327,27027,clay,minnesota,MN,58999,59899,60179,60521,61188,62064,62858,63569
1328,27029,clearwater,minnesota,MN,8695,8719,8676,8783,8794,8804,8861,8878
1329,27031,cook,minnesota,MN,5176,5208,5180,5187,5235,5219,5311,5398
1330,27033,cottonwood,minnesota,MN,11687,11713,11575,11556,11507,11430,11396,11295
1331,27035,crow wing,minnesota,MN,62500,62651,62789,62980,63102,63250,63771,64424
1332,27037,dakota,minnesota,MN,398552,401799,404749,408138,411845,414120,417421,421751
1333,27039,dodge,minnesota,MN,20087,20198,20267,20334,20376,20404,20547,20762
1334,27041,douglas,minnesota,MN,36009,36175,36286,36340,36573,36794,37173,37575
1335,27043,faribault,minnesota,MN,14553,14461,14178,14101,14107,13981,13855,13784
1336,27045,fillmore,minnesota,MN,20866,20827,20825,20745,20764,20716,20919,20980
1337,27047,freeborn,minnesota,MN,31255,31072,31029,30929,30740,30488,30403,30535
1338,27049,goodhue,minnesota,MN,46183,46103,46148,46110,46003,46033,46240,46304
1339,27051,grant,minnesota,MN,6018,5992,5928,5955,5923,5867,5931,5941
1340,27053,hennepin,minnesota,MN,1152425,1169458,1184770,1199286,1212093,1223385,1237027,1252024
1341,27055,houston,minnesota,MN,19027,18878,18767,18779,18704,18685,18719,18660
1342,27057,hubbard,minnesota,MN,20428,20513,20454,20700,20634,20646,20719,21018
1343,27059,isanti,minnesota,MN,37816,38190,38140,38058,38259,38259,38764,39582
1344,27061,itasca,minnesota,MN,45058,45098,45145,45331,45322,45246,45149,45137
1345,27063,jackson,minnesota,MN,10266,10194,10308,10279,10271,10082,9942,9946
1346,27065,kanabec,minnesota,MN,16239,16219,15967,16003,15960,15872,15882,16024
1347,27067,kandiyohi,minnesota,MN,42239,42198,42374,42482,42474,42562,42622,42743
1348,27069,kittson,minnesota,MN,4552,4540,4497,4498,4453,4402,4318,4250
1349,27071,koochiching,minnesota,MN,13311,13228,13157,13082,12847,12804,12618,12528
1350,27073,lac qui parle,minnesota,MN,7259,7219,7120,7003,6899,6870,6743,6685
1351,27075,lake,minnesota,MN,10866,10781,10794,10708,10599,10544,10516,10524
1352,27077,lake of the woods,minnesota,MN,4045,4011,3946,3909,3887,3870,3796,3744
1353,27079,le sueur,minnesota,MN,27703,27780,27659,27702,27804,27717,27714,28111
1354,27081,lincoln,minnesota,MN,5896,5808,5755,5756,5766,5711,5708,5678
1355,27083,lyon,minnesota,MN,25857,25820,25624,25720,25761,25771,25861,25831
1356,27085,mcleod,minnesota,MN,36651,36354,35942,35898,35759,35791,35748,35884
1357,27087,mahnomen,minnesota,MN,5413,5474,5505,5472,5502,5435,5494,5596
1358,27089,marshall,minnesota,MN,9439,9458,9469,9430,9420,9408,9371,9356
1359,27091,martin,minnesota,MN,20840,20617,20456,20421,20238,20020,19890,19850
1360,27093,meeker,minnesota,MN,23300,23195,23039,23096,23138,23059,23099,23131
1361,27095,mille lacs,minnesota,MN,26097,25839,25627,25653,25554,25481,25614,25872
1362,27097,morrison,minnesota,MN,33198,33250,33094,32857,32804,32756,32920,33064
1363,27099,mower,minnesota,MN,39163,39370,39421,39358,39371,39305,39329,39566
1364,27101,murray,minnesota,MN,8725,8630,8573,8507,8433,8386,8300,8346
1365,27103,nicollet,minnesota,MN,32727,32962,33016,32972,33326,33464,33656,33966
1366,27105,nobles,minnesota,MN,21378,21610,21726,21795,21702,21811,22016,21944
1367,27107,norman,minnesota,MN,6852,6812,6605,6604,6586,6619,6538,6597
1368,27109,olmsted,minnesota,MN,144248,145819,146931,148918,150058,151334,153183,154930
1369,27111,otter tail,minnesota,MN,57303,57279,57220,57504,57521,57599,57981,58345
1370,27113,pennington,minnesota,MN,13930,14064,14112,14134,14113,14248,14251,14238
1371,27115,pine,minnesota,MN,29750,29618,29199,29075,29084,29045,28877,29203
1372,27117,pipestone,minnesota,MN,9596,9528,9397,9300,9313,9254,9193,9087
1373,27119,polk,minnesota,MN,31600,31533,31505,31635,31474,31458,31635,31619
1374,27121,pope,minnesota,MN,10995,10912,10892,10880,10923,10926,10961,10970
1375,27123,ramsey,minnesota,MN,508640,515873,521356,527770,533367,537542,542812,547974
1376,27125,red lake,minnesota,MN,4089,4084,4061,4032,3996,4029,3996,4030
1377,27127,redwood,minnesota,MN,16059,16023,15819,15686,15532,15425,15236,15272
1378,27129,renville,minnesota,MN,15730,15423,15282,15063,14923,14781,14580,14645
1379,27131,rice,minnesota,MN,64142,64457,64442,64635,64917,65149,65588,65968
1380,27133,rock,minnesota,MN,9687,9599,9481,9428,9384,9452,9413,9490
1381,27135,roseau,minnesota,MN,15629,15514,15510,15497,15681,15622,15559,15327
1382,27137,st. louis,minnesota,MN,200226,200372,200329,200441,200669,200343,200018,200000
1383,27139,scott,minnesota,MN,129928,132571,135166,137344,139252,141453,143438,145827
1384,27141,sherburne,minnesota,MN,88499,89254,89452,90072,90867,91377,93236,94570
1385,27143,sibley,minnesota,MN,15226,15157,15071,15029,14898,14853,14792,14869
1386,27145,stearns,minnesota,MN,150642,151334,151881,152612,153858,155636,156571,157822
1387,27147,steele,minnesota,MN,36576,36566,36307,36362,36489,36621,36703,36887
1388,27149,stevens,minnesota,MN,9726,9713,9736,9745,9838,9833,9747,9634
1389,27151,swift,minnesota,MN,9783,9680,9636,9550,9477,9363,9444,9407
1390,27153,todd,minnesota,MN,24895,24891,24656,24496,24363,24339,24404,24515
1391,27155,traverse,minnesota,MN,3558,3489,3405,3401,3378,3367,3322,3319
1392,27157,wabasha,minnesota,MN,21676,21606,21539,21563,21456,21375,21447,21608
1393,27159,wadena,minnesota,MN,13843,13649,13606,13640,13589,13668,13566,13669
1394,27161,waseca,minnesota,MN,19136,19183,19172,19027,18919,18929,18828,18787
1395,27163,washington,minnesota,MN,238136,241401,243733,246112,248699,250760,252976,256348
1396,27165,watonwan,minnesota,MN,11211,11164,11116,11044,10950,10933,10911,10840
1397,27167,wilkin,minnesota,MN,6576,6575,6590,6494,6464,6362,6345,6324
1398,27169,winona,minnesota,MN,51461,51354,51342,51337,51054,50822,50872,50873
1399,27171,wright,minnesota,MN,124700,126226,127257,128208,129802,130968,132387,134286
1400,27173,yellow medicine,minnesota,MN,10438,10281,10149,10075,9979,9835,9892,9867
1401,28001,adams,mississippi,MS,32297,32413,32175,32111,31962,31400,31440,31003
1402,28003,alcorn,mississippi,MS,37057,37269,37201,37274,37235,37250,37240,37210
1403,28005,amite,mississippi,MS,13131,13133,12931,12850,12598,12546,12430,12447
1404,28007,attala,mississippi,MS,19564,19389,19149,19117,18824,18671,18566,18477
1405,28009,benton,mississippi,MS,8729,8715,8644,8495,8298,8161,8265,8312
1406,28011,bolivar,mississippi,MS,34145,33794,33988,33974,33803,33251,32634,31945
1407,28013,calhoun,mississippi,MS,14962,14906,14830,14710,14695,14626,14563,14492
1408,28015,carroll,mississippi,MS,10597,10432,10401,10322,10233,10202,10211,10139
1409,28017,chickasaw,mississippi,MS,17392,17495,17497,17376,17384,17384,17234,17146
1410,28019,choctaw,mississippi,MS,8547,8443,8422,8455,8383,8367,8316,8278
1411,28021,claiborne,mississippi,MS,9604,9781,9354,9145,9164,9143,9129,8950
1412,28023,clarke,mississippi,MS,16732,16696,16532,16421,16277,16023,15896,15828
